Video_ID,Author,Comment,Comment_No_Stopword,Sentiment,Sentiment_Words
Gkz38OJF38Q,Jamaal Simpson,I’ll faint if this happens,I’ll faint happens,0.0,Neutral
Gkz38OJF38Q,SKeL GOOAALL,There was even worst ratings when Punk was there.....,even worst ratings Punk there.....,-0.6249,Negative
Gkz38OJF38Q,SKeL GOOAALL,"This tony khan buting WWE thing is ridiculous stop talking about it it's a waist of time, Vince will NEVER and I say NEVER sell to his competition","tony khan buting WWE thing ridiculous stop talking waist time, Vince NEVER say NEVER sell competition",-0.5719,Negative
Gkz38OJF38Q,DA Racer,If only AEWWE could happen with no invasion angle that would be insane.,AEWWE could happen invasion angle would insane.,-0.4019,Negative
Gkz38OJF38Q,Bobby Delacroix,“GIVE ME WHAT I WANT!” 💦,“GIVE WANT!” 💦,0.0,Neutral
Gkz38OJF38Q,The Christian Nomad,"The fact that Stong can still jump off of 10ft platforms onto Jeff Jarrett and be fine, yet was nearly paralyzed by Seth Rollins sure says a lot about Seth Rollins.","fact Stong still jump 10ft platforms onto Jeff Jarrett fine, yet nearly paralyzed Seth Rollins sure says lot Seth Rollins.",0.4767,Positive
Gkz38OJF38Q,Notme_notyou,This isn’t even worth talking about.,isn’t even worth talking about.,0.2263,Positive
707mFtGaM7Q,WrestleTalk,"OLI: Which entry do you think is most likely to turn up in the WWE Royal Rumble 2023 matches? Let us know in the comments!
And let me know what you think of Tables, Lists & Chairs. What future subjects would you like to see us to cover?
Predicting EVERY WWE Wrestler's Royal Rumble...In 3 Words Or Less  👉 https://www.youtube.com/watch?v=6RBfOTI-rmo
More wrestling news on https://wrestletalk.com/","OLI: entry think likely turn WWE Royal Rumble 2023 matches? Let us know comments! let know think Tables, Lists & Chairs. future subjects would like see us cover? Predicting EVERY WWE Wrestler's Royal Rumble...In 3 Words Less 👉 https://www.youtube.com/watch?v=6RBfOTI-rmo wrestling news https://wrestletalk.com/",0.5158,Positive
707mFtGaM7Q,Linda Jiron,"No New Japan or AEW wrestlers in the Rumble, but hey you got Booker T. 😆","New Japan AEW wrestlers Rumble, hey got Booker T. 😆",0.0,Neutral
707mFtGaM7Q,Sal Cruz Jr,"4:41
After the 2nd time counting down I accepted this was gonna happen through the video & not be annoyed, just like when watching the actual Royal Rumble 👍","4:41 2nd time counting accepted gonna happen video & annoyed, like watching actual Royal Rumble 👍",0.25,Positive
707mFtGaM7Q,ChrisFromTheBlackLagoon,I would absolutely LOVE to see The Great Muta be in this year's Rumble. I would pop so hard. Would be awesome to add this as part of his farewell tour.,would absolutely LOVE see Great Muta year's Rumble. would pop hard. Would awesome add part farewell tour.,0.9359,Positive
707mFtGaM7Q,John Taylor,"So, hear me out, another great snipe from AEW: Fuego Dos!","So, hear out, another great snipe AEW: Fuego Dos!",0.6588,Positive
707mFtGaM7Q,Timothy Winnard,"My 10: Kiri Sane, Will Osprey, Big E, Kelly Kelly, Tessa Blanchard, Chris Jerico (Judas enterance music) Mandy Rose, Lita, Pete Dunne, Alistair Black","10: Kiri Sane, Osprey, Big E, Kelly Kelly, Tessa Blanchard, Chris Jerico (Judas enterance music) Mandy Rose, Lita, Pete Dunne, Alistair Black",0.0,Neutral
707mFtGaM7Q,gWiffin,"David Arquette feuding with Miz would make too much sense, kinda surprised nobody brought him up lol","David Arquette feuding Miz would make much sense, kinda surprised nobody brought lol",0.204,Positive
707mFtGaM7Q,CAMARADA Erick (MAD KING),"Jair Bolsonaro, he is unemployed, he is an old bastard and abuser, he is on the run from the judiciary of Brazil in the United States and would perfectly match the return of Vince","Jair Bolsonaro, unemployed, old bastard abuser, run judiciary Brazil United States would perfectly match return Vince",-0.0258,Negative
707mFtGaM7Q,Mrb1425 Bennett,Cm punk return at number 29 throws out who ever left in ring and he stands alone in the ring hyped up calling for the the next opponent to come down then it’s either the rocks or the American nightmares music hits and beats cm puck sets up a little revival for a month,Cm punk return number 29 throws ever left ring stands alone ring hyped calling next opponent come it’s either rocks American nightmares music hits beats cm puck sets little revival month,-0.1779,Negative
707mFtGaM7Q,Mr_Black,Punk and Austin? Except I'm more worried about Punk getting injured before Austin would. In the rumble or in a one on one Mania Match.,Punk Austin? Except I'm worried Punk getting injured Austin would. rumble one one Mania Match.,-0.5994,Negative
707mFtGaM7Q,CB Collecting,"I got 5 guesses for returns in Men's Rumble:
Chris Masters
Tucker (Heavy Machinery Reunion)
Nick Aldis
Ted DiBiase Jr. 
Great Muta",got 5 guesses returns Men's Rumble: Chris Masters Tucker (Heavy Machinery Reunion) Nick Aldis Ted DiBiase Jr. Great Muta,0.6249,Positive
707mFtGaM7Q,ChrisFromTheBlackLagoon,I really want to see Matt Cardona return at the Rumble.,really want see Matt Cardona return Rumble.,0.1513,Positive
707mFtGaM7Q,Chris Leung,I hope the Ultimate Warrior returns to the rumble,hope Ultimate Warrior returns rumble,0.4404,Positive
707mFtGaM7Q,Lazy Paladin,Laurie's reaction to Vince was my reaction to CM Punk: *_NOOOOOO! GTFOOOOO!_*,Laurie's reaction Vince reaction CM Punk: *_NOOOOOO! GTFOOOOO!_*,0.0,Neutral
707mFtGaM7Q,Hey You 96,"If I might put on my fantasy booking hat, but here it goes.  Rock will not be in the Royal Rumble, but Cody Rhodes will be.  Cody wins, and challenges for the WWE champion at Wrestling mania night 1, and wins.  Rock, somewhere, somehow, will challenge Roman for the Universal title, loses, but, it is such a great moment, and touching, that Roman gets a huge baby face reaction.  There, I said it.  Now what do you got?","might put fantasy booking hat, goes. Rock Royal Rumble, Cody Rhodes be. Cody wins, challenges WWE champion Wrestling mania night 1, wins. Rock, somewhere, somehow, challenge Roman Universal title, loses, but, great moment, touching, Roman gets huge baby face reaction. There, said it. got?",0.9371,Positive
707mFtGaM7Q,cutiemomma44,"You REALLY SHOULD DO ""Funny in the Bank"" love it!","REALLY ""Funny Bank"" love it!",0.8845,Positive
707mFtGaM7Q,cutiemomma44,"This has got to be THE FUNNIEST Wrestletalk ever!  🤣 
My husband said Donald Trump!",got FUNNIEST Wrestletalk ever! 🤣 husband said Donald Trump!,0.7111,Positive
707mFtGaM7Q,Believer1980,Number 30 . The horn goes off. Goldburg's music and pyro starts. And out walks Gillburg. 🤣,Number 30 . horn goes off. Goldburg's music pyro starts. walks Gillburg. 🤣,0.0772,Positive
707mFtGaM7Q,DDS029,"You never saw EY get stabbed. Not like when Laura Dennis (AEW-Bunny) was offed. All you saw was a quasi-POV of Deaner come down with the scissors, and then go to black. No reaction from EY, no ""body"", nothing to prove he was stabbed.","never saw EY get stabbed. like Laura Dennis (AEW-Bunny) offed. saw quasi-POV Deaner come scissors, go black. reaction EY, ""body"", nothing prove stabbed.",-0.5106,Negative
707mFtGaM7Q,Maxman475,I want Eric Rowan to come back and stare down Braun,want Eric Rowan come back stare Braun,0.0772,Positive
707mFtGaM7Q,Kevin Gunn,Mike Tyson vs Vince 😄,Mike Tyson vs Vince 😄,0.0,Neutral
5ZTmyuxD-Yw,WrestleTalk,"PETE: 💯 Download Fishing Clash on your iOS/Android device for free https://fishingclash.link/WrestleTalk ! Use my gift code WRESTLETALK to get an awesome reward for a total value of $20, and share your biggest catch in the pinned comment!
Do you think this will force Vince out of the company? Let us know in the comments!
Predicting EVERY AEW WRESTLER'S 2023...In 3 Words Or Less 👉 https://www.youtube.com/watch?v=Z26LdBndT4k
More wrestling news on https://wrestletalk.com/
0:00 - Coming up...
0:13 - So… Are Saudi Arabia Buying WWE or Not?
1:43 - Vince Shareholder Lawsuit
4:36 - AEW Dynamite Review","PETE: 💯 Download Fishing Clash iOS/Android device free https://fishingclash.link/WrestleTalk ! Use gift code WRESTLETALK get awesome reward total value $20, share biggest catch pinned comment! think force Vince company? Let us know comments! Predicting EVERY AEW WRESTLER'S 2023...In 3 Words Less 👉 https://www.youtube.com/watch?v=Z26LdBndT4k wrestling news https://wrestletalk.com/ 0:00 - Coming up... 0:13 - So… Saudi Arabia Buying WWE Not? 1:43 - Vince Shareholder Lawsuit 4:36 - AEW Dynamite Review",0.9629,Positive
5ZTmyuxD-Yw,RO,hangman turning heel,hangman turning heel,0.0,Neutral
5ZTmyuxD-Yw,HighSociety76,Reverse Jade Cargill was the best roast in the history of WT,Reverse Jade Cargill best roast history WT,0.6369,Positive
5ZTmyuxD-Yw,Joseph Silver,"The WWE situation reads like an episode of Game of Thrones. The former head of the McMahon house returns to rule the empire with an iron fist, but the dissidents in the kingdom have other ideas. Is their fortunes for sale and will the elder statesman (read: crazy old man) manage to work his way back to the top? Or will the new regime keep control?","WWE situation reads like episode Game Thrones. former head McMahon house returns rule empire iron fist, dissidents kingdom ideas. fortunes sale elder statesman (read: crazy old man) manage work way back top? new regime keep control?",0.3094,Positive
5ZTmyuxD-Yw,dk13,at least next week we still had a chance to say Finally Moxley got his vacation,least next week still chance say Finally Moxley got vacation,0.25,Positive
5ZTmyuxD-Yw,miles long,"Jd from ny if you hear this lawsuit, put a spaner in the works of vince's plan, and if the lawsuit succeeded, vince will be in his words fiiiiiirrrd","Jd ny hear lawsuit, put spaner works vince's plan, lawsuit succeeded, vince words fiiiiiirrrd",0.0,Neutral
5ZTmyuxD-Yw,Free Bird,Where's the line?👏👏👏 well done oli,Where's line?👏👏👏 well done oli,0.2732,Positive
5ZTmyuxD-Yw,The Unknown,Disney is buying it,Disney buying,0.0,Neutral
5ZTmyuxD-Yw,The TwilightMaster,Yeah I officially can’t keep up lol,Yeah officially can’t keep lol,0.6124,Positive
5ZTmyuxD-Yw,Bobby B,Moxley's body looks soft. He's ripping off Tony Khan. He's a top star in All Embarrassing Wrestling. He'd be lower card at WWE. I don't see his draw. He blades himself constantly.,Moxley's body looks soft. He's ripping Tony Khan. He's top star Embarrassing Wrestling. He'd lower card WWE. see draw. blades constantly.,-0.4588,Negative
5ZTmyuxD-Yw,Hari Balaji,"As per your percentage ranking system, of the top 16 dynamite shows in 2022, 15 of them fall in Jan to June period. Shows clearly the drop in quality in second half of 2022 in AEW","per percentage ranking system, top 16 dynamite shows 2022, 15 fall Jan June period. Shows clearly drop quality second half 2022 AEW",0.4767,Positive
5ZTmyuxD-Yw,Dark Starr,I think Takeshitta made Bryan Danielson look that much better.  This kid's going to be a major star one day. He has a rare ability to adapt to whoever he's wrestling styles. He makes me believe that when he is in the ring with a super star that he could possibly win the big one. He is quickly becoming one of my favorite wrestlers of this generation.,think Takeshitta made Bryan Danielson look much better. kid's going major star one day. rare ability adapt whoever he's wrestling styles. makes believe ring super star could possibly win big one. quickly becoming one favorite wrestlers generation.,0.9423,Positive
5ZTmyuxD-Yw,Pilot,Why would people say 100% its been sold if it hasnt then. if they wrong they lose credibility and they will be the so called boy who cried sheep scenario not trusting them again.,would people say 100% sold hasnt then. wrong lose credibility called boy cried sheep scenario trusting again.,0.601,Positive
5ZTmyuxD-Yw,One Really Grumpy Jill,"context: I don't like new MJF promos, nor his character, because all the heat is cheap. Usual hometown heat, usual bigot heat, blah blah. It feels like he regressed, dunno.","context: like new MJF promos, character, heat cheap. Usual hometown heat, usual bigot heat, blah blah. feels like regressed, dunno.",0.4939,Positive
5ZTmyuxD-Yw,Bradley Hurley,"I'm not an expert, but Vince technically didn't do a hostile takeover. He has been the majority shareholder since the company went public.","I'm expert, Vince technically hostile takeover. majority shareholder since company went public.",-0.3818,Negative
5ZTmyuxD-Yw,Bob Farrell,"WWE is a publicly traded company, i believe he just can't sell it.
I also believe his wife Linda has a controlling interest in the company","WWE publicly traded company, believe can't sell it. also believe wife Linda controlling interest company",0.4588,Positive
5ZTmyuxD-Yw,Ryan Friesen,"Lol according to you tubers the WWE has been sold,  according to sources that always blatantly lie","Lol according tubers WWE sold, according sources always blatantly lie",0.4215,Positive
5ZTmyuxD-Yw,OneManCast,"What's sad, is that although you were joking about ""Walmart buys Vince McMahon"" we live in a time where that may not be a joke for much longer.","What's sad, although joking ""Walmart buys Vince McMahon"" live time may joke much longer.",-0.0,Neutral
5ZTmyuxD-Yw,PM3,Hopefully everyone follows suit and they push him out,Hopefully everyone follows suit push,0.4019,Positive
5ZTmyuxD-Yw,demarco adkins,"I loved Oli’s review of Fishing clash 🎣 the game itself looked really good, as for Vince McMahon getting sued I don’t feel sorry for him at all, I am looking forward to seeing how this will play out if anything, AEW Dynamite was a good show as well really happy for Adam Cole returning and is in good health, sing in Jamie Hager was amazing as well, big fan of her happy she is champion.","loved Oli’s review Fishing clash 🎣 game looked really good, Vince McMahon getting sued don’t feel sorry all, looking forward seeing play anything, AEW Dynamite good show well really happy Adam Cole returning good health, sing Jamie Hager amazing well, big fan happy champion.",0.9895,Positive
5ZTmyuxD-Yw,SKeL GOOAALL,The main event always was supposed to be a spotfest they did not rush trough the match it was maybe shorter than we expected but not faster,main event always supposed spotfest rush trough match maybe shorter expected faster,0.0,Neutral
pRvV8TGmZPs,WrestleTalk,"OLI: What do you think is next for WWE? Let us know in the comments!
How Vince McMahon Seized Back Control Of WWE 👉 https://www.youtube.com/watch?v=5-yIhkXrfm0
More wrestling news on https://wrestletalk.com/
0:00 - Vince McMahon Is KILLING WWE!
1:48 - Stephanie McMahon Resigns From WWE
7:25 - Rumor: Saudi Arabian Investment Fund Buy WWE",OLI: think next WWE? Let us know comments! Vince McMahon Seized Back Control WWE 👉 https://www.youtube.com/watch?v=5-yIhkXrfm0 wrestling news https://wrestletalk.com/ 0:00 - Vince McMahon KILLING WWE! 1:48 - Stephanie McMahon Resigns WWE 7:25 - Rumor: Saudi Arabian Investment Fund Buy WWE,-0.8547,Negative
pRvV8TGmZPs,*platypusnoise*,"Maayybe CM Punk was right when he said
WWE would be better when vibe McMahon is dead",Maayybe CM Punk right said WWE would better vibe McMahon dead,-0.34,Negative
pRvV8TGmZPs,sanzu ram,No off no.free.stop.out.off,no.free.stop.out.off,0.0,Neutral
pRvV8TGmZPs,Jerick Reyes,"I mean at the end of the day, it’s his company. He should be able to do what he wants with it. The way I see it, it’s a passing of the torch to AEW. Thank you WWE for all the amazing moments.","mean end day, it’s company. able wants it. way see it, it’s passing torch AEW. Thank WWE amazing moments.",0.743,Positive
pRvV8TGmZPs,Mitchell Rohrbaugh,#5monthpush,#5monthpush,0.0,Neutral
pRvV8TGmZPs,Just call me Mike,We need another attitude era not indy workrate era. I'm glad vince came back now we could see more stars instead of indy workrate.,need another attitude era indy workrate era. I'm glad vince came back could see stars instead indy workrate.,0.4588,Positive
pRvV8TGmZPs,GJJFan,"Well, goodbye to all of the fantastic returns that we were hoping for if this is true. I am honestly glad I have switched over to All Elite Wrestling. For me, it has the old-school feeling I used to get watching WWF/WWE growing up. So many storylines are never going to be told. The women and their division will become almost non-existent if it's anything like when they visit S.A. 
AEW is doing great and I truly enjoy their product. 
We all knew things would be totally different ones Vince was gone but... damn.","Well, goodbye fantastic returns hoping true. honestly glad switched Elite Wrestling. me, old-school feeling used get watching WWF/WWE growing up. many storylines never going told. women division become almost non-existent anything like visit S.A. AEW great truly enjoy product. knew things would totally different ones Vince gone but... damn.",0.9803,Positive
pRvV8TGmZPs,Savior 1332,Capitalist America! I’d do the same if it meant I could live out my days without having to work 5 days a week and not ever have to worry about money ever again sipping on my pina coloda on a beach somewhere not mention my family being financially secure debt free for the next couple of generations,Capitalist America! I’d meant could live days without work 5 days week ever worry money ever sipping pina coloda beach somewhere mention family financially secure debt free next couple generations,0.1511,Positive
pRvV8TGmZPs,Bigdic Daddy,Vice to his children I will never forgive your mother for giving birth to you.  Best villain ever,Vice children never forgive mother giving birth you. Best villain ever,-0.3071,Negative
pRvV8TGmZPs,Tehj Boney,Vince McMahon=Granny Goodness,Vince McMahon=Granny Goodness,0.4588,Positive
pRvV8TGmZPs,Jr Hernandez,"Lol WWE sold there soul to the crown prince or should say Vince , just when things were getting a lot better with HHH 😭","Lol WWE sold soul crown prince say Vince , things getting lot better HHH 😭",0.6908,Positive
pRvV8TGmZPs,S from,I don't believe that any of this is true. I haven't seen this anywhere else but here.,believe true. seen anywhere else here.,0.4215,Positive
pRvV8TGmZPs,demarco adkins,"This was interesting, I hope WWE doesn’t get sold by Saudi Arabian investors.","interesting, hope WWE doesn’t get sold Saudi Arabian investors.",0.6808,Positive
pRvV8TGmZPs,Dirty Old Grognard,What damn travesty,damn travesty,-0.7506,Negative
pRvV8TGmZPs,SKeL GOOAALL,the fact that Jinder Mahal still is employed amazes me,fact Jinder Mahal still employed amazes,0.4939,Positive
pRvV8TGmZPs,ActionVerse Entertainment,Tony Kahn is like…Thank God!!! Now I can relax 😎,Tony Kahn like…Thank God!!! relax 😎,0.7074,Positive
pRvV8TGmZPs,ActionVerse Entertainment,Damn!🤔 i bet Stephanie and Triple H’s conversations at the dinner table is awkward!!!!🤔🤔I can totally see Hunter saying “ you ah……did ah…….whaaaaat ah….? Damn this is bad!,Damn!🤔 bet Stephanie Triple H’s conversations dinner table awkward!!!!🤔🤔I totally see Hunter saying “ ah……did ah…….whaaaaat ah….? Damn bad!,-0.811,Negative
pRvV8TGmZPs,Dani Luis,All lies. Vince has not sold WWE. All lies,lies. Vince sold WWE. lies,-0.6808,Negative
pRvV8TGmZPs,Zen Maverick,"It doesn't matter if it's Vince, Paul or Nick running things. PG wrestling sucks, so it makes no difference who books or runs the place. I've watched a Raw or two since Paul took over and it really was not much better than Vince's booking. You can't make a pg wrestling product appealing to adults.","matter Vince, Paul Nick running things. PG wrestling sucks, makes difference books runs place. I've watched Raw two since Paul took really much better Vince's booking. can't make pg wrestling product appealing adults.",0.197,Positive
pRvV8TGmZPs,Daniel Risen O.O,"Once I saw those ""Rise and Fall of Vince McMahon"" videos. I knew he would be coming back.","saw ""Rise Fall Vince McMahon"" videos. knew would coming back.",0.0,Neutral
pRvV8TGmZPs,Tim Bolden,"""Stephanie famously invented womens wrestling in 2016"".....WHAT?! No...just...NO. That honor belongs to Mildred Burke with her WWWA.","""Stephanie famously invented womens wrestling 2016"".....WHAT?! No...just...NO. honor belongs Mildred Burke WWWA.",0.5411,Positive
nBJP79q2UlU,warhero99,4:35 Vince is controlling his Narrative right Braun and EC3?,4:35 Vince controlling Narrative right Braun EC3?,0.0,Neutral
nBJP79q2UlU,S from,Imagine that the Saudis wouldn't let the woman wear anything that showed skin in the ring.  If they aren't allowed to wear shorts or tops to keep them cooler in the ring the women's division will be done.  Honestly if this sell out is real it proves what I've known for years that Vince is an ass and has truly lost his mind.  WWE will fall badly quickly.  Wrestling will have changed forever and the HOF will mean very little unfortunately.  Rest in Peace WWE.,Imagine Saudis let woman wear anything showed skin ring. allowed wear shorts tops keep cooler ring women's division done. Honestly sell real proves I've known years Vince ass truly lost mind. WWE fall badly quickly. Wrestling changed forever HOF mean little unfortunately. Rest Peace WWE.,0.3462,Positive
nBJP79q2UlU,demarco adkins,"I did hear that the Saudi Arabia ownership was false news! Also I have learned not to believe everything you read on the internet, so at this point I am just going to wait to see how plays out for WWE. I do hate that Stephanie McMahon didn’t get to keep her role as chairwoman for long, that disappointing but with Triple H still be in control of creative team is a good thing.","hear Saudi Arabia ownership false news! Also learned believe everything read internet, point going wait see plays WWE. hate Stephanie McMahon didn’t get keep role chairwoman long, disappointing Triple H still control creative team good thing.",-0.1007,Negative
nBJP79q2UlU,Droux Landry,She just retired from that title,retired title,0.0,Neutral
nBJP79q2UlU,Rick D,How can this be BREAKING if it was a day ago re title this,BREAKING day ago title,0.0,Neutral
nBJP79q2UlU,sky walker,The American dream is dead,American dream dead,-0.5106,Negative
nBJP79q2UlU,Aodhán,You all know this is keyfabe right?,know keyfabe right?,0.0,Neutral
nBJP79q2UlU,Michael S,WWE roster and staff to AEW confirmed,WWE roster staff AEW confirmed,0.0,Neutral
nBJP79q2UlU,Joe Mendoza,Bye Bye HHH!!!! KARMA!!!!,Bye Bye HHH!!!! KARMA!!!!,0.0,Neutral
nBJP79q2UlU,rob91Harvey,Stef to appear on dynamite 🤣,Stef appear dynamite 🤣,0.1779,Positive
nBJP79q2UlU,HOLLA if you FEAR me,Keep it real. Vince was promised ALLLLLL of the Saudi “puppies” his old ass can handle. Old MFs dont need money. They want SaudiSex! 😂,Keep real. Vince promised ALLLLLL Saudi “puppies” old ass handle. Old MFs dont need money. want SaudiSex! 😂,-0.3641,Negative
nBJP79q2UlU,Scott Gordin,"The old man just couldn't stand that HHH and Steph were going in the right direction while bringing back all the good talent his dumb ass let go. The case against Vince must be over so now he's coming back to ruin everything everybody worked to build cause his little boy ego won't let the WWE flourish without him. I've been saying it for the last twenty years that Vince needs to retire and let someone younger run things, but NO, he won't let that happen and now there's talk of WWE being up for sale. I hope all the talent leaves and finds another promotion to work for, maybe they'll go to TNA and help them come back or AEW to make them the juggernaut of wrestling in America.","old man stand HHH Steph going right direction bringing back good talent dumb ass let go. case Vince must he's coming back ruin everything everybody worked build cause little boy ego let WWE flourish without him. I've saying last twenty years Vince needs retire let someone younger run things, NO, let happen there's talk WWE sale. hope talent leaves finds another promotion work for, maybe they'll go TNA help come back AEW make juggernaut wrestling America.",-0.1111,Negative
nBJP79q2UlU,Dave Rd,Datson is such a loveable guy .... hope the best for him in 2023 !! he deserves it !!,Datson loveable guy .... hope best 2023 !! deserves !!,0.8507,Positive
nBJP79q2UlU,Taker 1995 HD,"That's it, the company ended and it will fail, remember my words, and the reason is dementia, and its preference for money at the expense of the history, success, and professionalism of the content 🔴","That's it, company ended fail, remember words, reason dementia, preference money expense history, success, professionalism content 🔴",0.0516,Positive
nBJP79q2UlU,Taker 1995 HD,"This is pettiness and rock, and the wwe will be destroyed, and the reason is that I worshiped a lot of money. 🔴 Throwing the company to people who do not have any professionalism or experience, and they have many backward conditions in the world of wrestling","pettiness rock, wwe destroyed, reason worshiped lot money. 🔴 Throwing company people professionalism experience, many backward conditions world wrestling",0.0516,Positive
nBJP79q2UlU,Boondock Crow,Next story Stephanie McMahon is all elite. Lol,Next story Stephanie McMahon elite. Lol,0.4215,Positive
nBJP79q2UlU,QH5272,Everybody that triple H and Steph work to get back in the company will end up being fired again. You can say goodbye to the new bray Wyatt story that was just staring to get interesting. Because Vince didn’t understand his Genius I fear what’s in store now 🤔,Everybody triple H Steph work get back company end fired again. say goodbye new bray Wyatt story staring get interesting. Vince didn’t understand Genius fear what’s store 🤔,-0.6249,Negative
nBJP79q2UlU,buckbumble,I guess cancel culture doesn’t work,guess cancel culture doesn’t work,-0.25,Negative
nBJP79q2UlU,Jonsey Andrews,"This POS is gonna half way not believe a quote from someone because they don't like them, but report on speculation and straight up lies everyday  for clicks.","POS gonna half way believe quote someone like them, report speculation straight lies everyday clicks.",0.1531,Positive
nBJP79q2UlU,Haldos Prime,"I hate to say it but I really hope Triple H leaves. I feel that will be the last straw for so many in wwe and the fans and abandon the company in a major way. 

I wish no ill to anyone and don’t celebrate WWE in decline, but this is a moment when people allowing something to limp on is more detrimental than letting it die, at least in my personal opinion.","hate say really hope Triple H leaves. feel last straw many wwe fans abandon company major way. wish ill anyone don’t celebrate WWE decline, moment people allowing something limp detrimental letting die, least personal opinion.",-0.5729,Negative
MFpxQJOnkYg,WrestleTalk,"PETE: Who do you think is Uncle Howdy? Let us know in the comments!
Vince McMahon WWE THREAT! Triple H Royal Rumble 2023 Surprises! 👉 https://youtu.be/Z0By9Hj7gGk
More wrestling news on https://wrestletalk.com/
0:00 - Coming up...
0:09 - Uncle Howdy Identity Leaked?
1:19 - WrestleMania 39 Breaks Huge Record
1:58 - Tessa Blanchard & Daga Divorce
2:42 - WWE RAW Review",PETE: think Uncle Howdy? Let us know comments! Vince McMahon WWE THREAT! Triple H Royal Rumble 2023 Surprises! 👉 https://youtu.be/Z0By9Hj7gGk wrestling news https://wrestletalk.com/ 0:00 - Coming up... 0:09 - Uncle Howdy Identity Leaked? 1:19 - WrestleMania 39 Breaks Huge Record 1:58 - Tessa Blanchard & Daga Divorce 2:42 - WWE RAW Review,-0.6672,Negative
MFpxQJOnkYg,BrittBrat1988,uncle howdy is definetely bo dallas look at that big ass chin,uncle howdy definetely bo dallas look big ass chin,-0.5423,Negative
MFpxQJOnkYg,Dbgrasshopper33,Do you think wwe is gonna bury Brays   storyline,think wwe gonna bury Brays storyline,0.0,Neutral
MFpxQJOnkYg,sour37,More Blazing Saddles references please. 🎉,Blazing Saddles references please. 🎉,0.3182,Positive
MFpxQJOnkYg,Jamond Ross,Nice video WrestleTalk,Nice video WrestleTalk,0.4215,Positive
MFpxQJOnkYg,D Turts,lol did luke just quote blazing saddles?,lol luke quote blazing saddles?,0.4215,Positive
MFpxQJOnkYg,demarco adkins,"I am wondering if the Judgment day will win the Raw tag team championships next week, I hope to see a title change. I also enjoyed the match with Bayley as well, she does good heel work.","wondering Judgment day win Raw tag team championships next week, hope see title change. also enjoyed match Bayley well, good heel work.",0.9531,Positive
MFpxQJOnkYg,partment of cannabis Rx,Is that trash can bo Dallas,trash bo Dallas,0.0,Neutral
MFpxQJOnkYg,Heartandsouljah,things get confusing when your brother and uncle is the same person 😂😂😂😂😂😂,things get confusing brother uncle person 😂😂😂😂😂😂,-0.2263,Negative
MFpxQJOnkYg,Screen Apple,Uncle Howdy is Mick Foley....,Uncle Howdy Mick Foley....,0.0,Neutral
MFpxQJOnkYg,TheRealStoney,It’s oj Simpson people can’t you see it,It’s oj Simpson people can’t see,0.0,Neutral
MFpxQJOnkYg,Amy Dennis,How come you didn't mention anything about AJ Styles being out of action due to an ankle injury and when he could return to in ring action?,come mention anything AJ Styles action due ankle injury could return ring action?,-0.4215,Negative
MFpxQJOnkYg,Carlos Isaias,"I know who he is, that's Kashin Koji from Borato","know is, that's Kashin Koji Borato",0.0,Neutral
MFpxQJOnkYg,Gregory Fosdal,wtf is with all these different masks? I love Bray but none of this makes any sense or is doing anything for me.,wtf different masks? love Bray none makes sense anything me.,0.1027,Positive
MFpxQJOnkYg,NHL2002Rebel,"Its... Its Cole... Cole Carter!!!

""Crickets""","Its... Cole... Cole Carter!!! ""Crickets""",0.0,Neutral
MFpxQJOnkYg,SKeL GOOAALL,"4 out of 5 ??? What a joke, everything before the main event was POINTLESS","4 5 ??? joke, everything main event POINTLESS",0.4098,Positive
MFpxQJOnkYg,SKeL GOOAALL,"The Alexa bliss segment was atrociously bad, be honest please","Alexa bliss segment atrociously bad, honest please",0.7003,Positive
MFpxQJOnkYg,Michael Miller,Omos to Hurt business confirmed,Omos Hurt business confirmed,-0.5267,Negative
MFpxQJOnkYg,DJ Lune,Omos is going to be the new edition of the Hurt Business,Omos going new edition Hurt Business,-0.5267,Negative
MFpxQJOnkYg,OMGIJH,"So if they had pipped in crowd noises, wouldn't they use them for the Miz TV segment? 🤔","pipped crowd noises, use Miz TV segment? 🤔",0.0,Neutral
MFpxQJOnkYg,Relax have fun  and Laugh,Bo leave,Bo leave,-0.0516,Negative
Z0By9Hj7gGk,WrestleTalk,"OLI: Do you think Vince is returning to WWE Creative? Let us know in the comments!
Predicting EVERY WWE Wrestler's Royal Rumble...In 3 Words Or Less 👉 https://www.youtube.com/watch?v=6RBfOTI-rmo
More wrestling news on https://wrestletalk.com/
0:00 - Coming up...
0:12 - Who Could Buy WWE?
4:48 - Vince McMahon WWE Creative Threat
6:08 - Triple H Spending Spree?
8:38 - Compulsory CM Punk Speculation Story!",OLI: think Vince returning WWE Creative? Let us know comments! Predicting EVERY WWE Wrestler's Royal Rumble...In 3 Words Less 👉 https://www.youtube.com/watch?v=6RBfOTI-rmo wrestling news https://wrestletalk.com/ 0:00 - Coming up... 0:12 - Could Buy WWE? 4:48 - Vince McMahon WWE Creative Threat 6:08 - Triple H Spending Spree? 8:38 - Compulsory CM Punk Speculation Story!,0.6052,Positive
